"","Date","SM05","SM25","SM60","SM75"
"276",2010-10-03,0.141142304183297,0.209476106478185,0.196742355091834,0.175579267119022
"277",2010-10-04,0.137687965979634,0.197258970717737,0.195920087368677,0.174970892333161
"278",2010-10-05,0.135050493131954,0.185885462375875,0.195175110655545,0.174291217762429
"279",2010-10-06,0.13299704478507,0.17525433063243,0.194559229421562,0.173467805608628
"280",2010-10-07,0.131477179992919,0.165463235736433,0.193689298298344,0.172545909104414
"281",2010-10-08,0.129552845959157,0.156596787556552,0.193557922219519,0.171739138366043
"282",2010-10-09,0.128126149523429,0.149536007775829,0.19305318351506,0.170907199890135
"283",2010-10-10,0.12721282917965,0.14506392588716,0.193118639029345,0.170499187414869
"284",2010-10-11,0.126822630419613,0.143285156263175,0.19315792594027,0.170565103263914
"285",2010-10-12,0.126651273419047,0.141524614865186,0.192726330851729,0.170140231247864
"286",2010-10-13,0.12611975510482,0.139921022365954,0.19245232156327,0.169698878274948
"287",2010-10-14,0.124693754741819,0.137833177796926,0.192282946847443,0.16955605882942
"288",2010-10-15,0.124149641121259,0.135924322263047,0.191018722245121,0.168448646758265
"289",2010-10-16,0.123971232197435,0.134962993847596,0.190368131821853,0.167573086631047
"290",2010-10-17,0.123444778651286,0.133900785730966,0.190059945922722,0.166924737060993
"291",2010-10-18,0.123148253180998,0.133218123934687,0.189688417821862,0.166494354544158
"292",2010-10-19,0.144826558675831,0.133034539394953,0.190162602632746,0.166407294958594
"293",2010-10-20,0.204692180945685,0.133746565033058,0.189957361103821,0.166169641472923
"294",2010-10-21,0.231160098636104,0.135564967056395,0.189765208253569,0.165753393715704
"295",2010-10-22,0.295977609841736,0.137652713095435,0.190111265289844,0.165655316357652
"296",2010-10-23,0.345551770822628,0.141638754372933,0.190406700584952,0.165643782947959
"297",2010-10-24,0.345457706676778,0.146683774692735,0.190786499366703,0.165839997041809
"298",2010-10-25,0.345192987173462,0.151227586785013,0.190979993088053,0.165926660846546
"299",2010-10-26,0.344022907987029,0.155073355447099,0.191018722245121,0.16576493733249
"300",2010-10-27,0.374,0.395,0.379,0.353
"301",2010-10-28,0.338776340465713,0.16011962703872,0.190586821988189,0.165545792325835
"302",2010-10-29,0.334970560724614,0.162318668767164,0.189995821987693,0.16532703487288
"303",2010-10-30,0.330733791984755,0.164930862646305,0.189349743071095,0.164661641638063
"304",2010-10-31,0.325869883703575,0.167411906133876,0.189509397199915,0.164593013241972
"305",2010-11-01,0.320971831773913,0.169355895914591,0.189854848151982,0.164758931055039
"306",2010-11-02,0.316324626740809,0.170113922076154,0.189816424318338,0.164650200900926
"307",2010-11-03,0.311086365111364,0.170737334328911,0.189598880031855,0.164530137661384
"308",2010-11-04,0.30563259199434,0.171538130408856,0.18932421466243,0.1642390455025
"309",2010-11-05,0.299715167498224,0.171189376579924,0.189534958116319,0.164467294383324
"310",2010-11-06,0.294263188126749,0.170685272822462,0.188980019685297,0.164056753484223
"311",2010-11-07,0.29035542922392,0.171555591610546,0.188078805676339,0.163415214495867
"312",2010-11-08,0.285797911890283,0.173074476509918,0.188192732419575,0.163285051157389
"313",2010-11-09,0.281163312447594,0.175182616026802,0.188458913136213,0.163341626672146
"314",2010-11-10,0.275472604031109,0.176741536137737,0.18904369790892,0.163681637055004
"315",2010-11-11,0.270328318168389,0.177586594479124,0.190059945922722,0.16438735873084
"316",2010-11-12,0.305757848425803,0.185577878067831,0.190059945922722,0.164199145810034
"317",2010-11-13,0.344522512370825,0.268552770911056,0.190047118889306,0.164381651042336
"318",2010-11-14,0.344081650800531,0.294990580141433,0.189675623343603,0.164176351848704
"319",2010-11-15,0.344483823674253,0.299745863767752,0.189400813336669,0.163971397982005
"320",2010-11-16,0.344606198160428,0.335398440270319,0.188535055242658,0.163392567313158
"321",2010-11-17,0.344580469043001,0.336635492565852,0.188167407553817,0.163222848716342
"322",2010-11-18,0.344373984325053,0.33689296551693,0.188078805676339,0.163177630722895
"323",2010-11-19,0.344328661168602,0.336655321780074,0.187491622997047,0.162889764521937
"324",2010-11-20,0.344094692247251,0.336257991789444,0.187227233078931,0.162625085389993
"325",2010-11-21,0.344120761496371,0.335789129196406,0.187063808954886,0.162383443336858
"326",2010-11-22,0.344192358165533,0.33518745842387,0.187630308862692,0.162512633018604
"327",2010-11-23,0.34363553067238,0.33526788278217,0.189196639844825,0.163789506361086
"328",2010-11-24,0.342936280802169,0.332447553689177,0.18862393854739,0.163234155865176
"329",2010-11-25,0.341818701059449,0.330345507401037,0.189778010586323,0.164119385596154
