SITE,YEAR,MONTH,DAY,STID,TMAX,TMIN,TAVG,RAIN,TR05,TR25,TR60,TR75
MARE,2009,11,24,MARE,56.77,36.11,44.85,0,1.5918,1.5189,1.5497,1.5204
MARE,2009,11,25,MARE,58.24,32.18,41.86,0,1.6067,1.5223,1.5473,1.5193
MARE,2009,11,26,MARE,56.3,24.03,40.67,0,1.622,1.5195,1.5479,1.521
MARE,2009,11,27,MARE,74.66,34.2,53.28,0,1.6348,1.5218,1.5513,1.5187
MARE,2009,11,28,MARE,70.84,43.76,57.06,0,1.6528,1.5265,1.5553,1.5225
MARE,2009,11,29,MARE,59,40.78,44.88,0,1.6756,1.5265,1.5519,1.5214
MARE,2009,11,30,MARE,57.47,27.8,42.03,0,1.7025,1.5261,1.5529,1.5218
MARE,2009,12,1,MARE,57,27.65,42.54,0.06,1.7316,1.5323,1.5515,1.5191
MARE,2009,12,2,MARE,44.74,30.96,38.6,0.05,1.757,1.5308,1.5549,1.5221
MARE,2009,12,3,MARE,36.82,21.9,29.79,0,1.7858,1.5325,1.5511,1.5191
MARE,2009,12,4,MARE,37.3,13.51,25.26,0,1.8062,1.5294,1.5501,1.5195
MARE,2009,12,5,MARE,48.27,22.36,33.8,0,1.8199,1.5342,1.5523,1.5195
MARE,2009,12,6,MARE,43.68,29.82,37.65,0,1.8289,1.5378,1.5573,1.5212
MARE,2009,12,7,MARE,30.46,25.44,27.89,0,1.8406,1.5349,1.5557,1.5227
MARE,2009,12,8,MARE,40.24,18.76,31.33,0.07,1.857,1.5438,1.5591,1.5235
MARE,2009,12,9,MARE,25.37,8.1,17.43,0,1.8807,1.5408,1.5555,1.5221
MARE,2009,12,10,MARE,36.69,6.51,20.71,0,1.8974,1.5439,1.5511,1.5189
MARE,2009,12,11,MARE,38.7,19.82,30.04,0,1.91,1.5455,1.5569,1.5218
MARE,2009,12,12,MARE,51.33,28.38,41.15,0,1.9162,1.5481,1.5619,1.5263
MARE,2009,12,13,MARE,70.21,31.95,50.67,0,1.9174,1.556,1.5682,1.5289
MARE,2009,12,14,MARE,58.57,19,34.27,0,1.9237,1.5586,1.5694,1.5312
MARE,2009,12,15,MARE,33.09,14.09,22.35,0,1.937,1.551,1.5589,1.5235
MARE,2009,12,16,MARE,54.12,15.13,33.71,0,1.9495,1.5532,1.5607,1.5253
MARE,2009,12,17,MARE,60.08,30.78,43.13,0,1.9574,1.559,1.5686,1.5304
MARE,2009,12,18,MARE,55.89,28.03,41.39,0,1.9689,1.5616,1.5714,1.5318
MARE,2009,12,19,MARE,36.73,23.39,32.65,0,1.9827,1.5626,1.5664,1.5289
MARE,2009,12,20,MARE,58.23,21.93,38.94,0,1.9984,1.5632,1.5706,1.5303
MARE,2009,12,21,MARE,60.67,30.74,44.55,0,2.0117,1.5645,1.572,1.5321
MARE,2009,12,22,MARE,56.19,38.4,49.26,0,2.0203,1.5724,1.579,1.5342
MARE,2009,12,23,MARE,55.29,35.6,43.68,0,2.0262,1.5747,1.5786,1.5369
MARE,2009,12,24,MARE,35.57,20.39,26.94,0.07,2.0471,1.5717,1.5714,1.531
MARE,2009,12,25,MARE,32.98,15.89,23.26,0,2.0621,1.5715,1.5724,1.5321
MARE,2009,12,26,MARE,34.98,20.09,26.83,0,2.0601,1.5781,1.5746,1.5327
MARE,2009,12,27,MARE,34.72,19.05,26.03,0.02,2.0267,1.576,1.573,1.5319
MARE,2009,12,28,MARE,45.68,18.65,31.1,0.16,1.7642,1.56,1.5692,1.5293
MARE,2009,12,29,MARE,33.63,21.16,29.08,0.01,1.5653,1.5606,1.5696,1.5314
MARE,2009,12,30,MARE,37.45,32.04,34.13,0.17,1.5601,1.5596,1.5688,1.5306
MARE,2009,12,31,MARE,32.4,18.4,28.24,0,1.5597,1.5513,1.5662,1.5323
MARE,2010,1,1,MARE,43.18,13.68,25.62,0.02,1.5571,1.5468,1.5631,1.5287
MARE,2010,1,2,MARE,24.08,15.21,20.21,0,1.5553,1.5391,1.5586,1.5262
MARE,2010,1,3,MARE,24.57,18.16,21.64,0,1.5561,1.5338,1.5596,1.5264
MARE,2010,1,4,MARE,27.45,14,19.74,0,1.5596,1.5375,1.5529,1.5222
MARE,2010,1,5,MARE,26.7,16.48,23.36,0,1.5636,1.5268,1.5518,1.5218
MARE,2010,1,6,MARE,44.35,18.62,29.64,0.01,1.5664,1.531,1.5552,1.5253
MARE,2010,1,7,MARE,21.16,9.07,14.8,0,-996,1.5284,1.5508,1.5223
MARE,2010,1,8,MARE,21.08,4.69,11.35,0,-996,1.5165,1.5484,1.5192
MARE,2010,1,9,MARE,22.92,1.74,11.55,0,-996,1.5209,1.5471,1.5176
MARE,2010,1,10,MARE,41.69,3.88,22.9,0,-996,1.5197,1.5482,1.5177
MARE,2010,1,11,MARE,54.41,27.07,37.21,0,-996,1.5271,1.5562,1.5223
MARE,2010,1,12,MARE,47.26,18.2,31.57,0,-996,1.5247,1.5556,1.5224
MARE,2010,1,13,MARE,58.06,26.08,43.11,0,-996,1.5266,1.5559,1.5214
MARE,2010,1,14,MARE,54.81,39.69,47.44,0,1.5761,1.5291,1.5589,1.5228
MARE,2010,1,15,MARE,45.72,37.9,42.01,0,1.5676,1.5247,1.5566,1.5208
MARE,2010,1,16,MARE,45.04,37.85,40.84,0.03,1.5648,1.5227,1.556,1.5217
MARE,2010,1,17,MARE,53.73,35.97,41.79,0.01,1.562,1.5265,1.5587,1.5241
MARE,2010,1,18,MARE,62.89,37.83,46.6,0.01,1.5629,1.5287,1.5602,1.524
MARE,2010,1,19,MARE,58.77,36.43,45.17,0.01,1.5583,1.5269,1.5586,1.5227
MARE,2010,1,20,MARE,57.4,36.96,45.72,0.37,1.56,1.53,1.562,1.5251
MARE,2010,1,21,MARE,50.25,34.94,41.32,0.03,1.5465,1.5211,1.5569,1.522
MARE,2010,1,22,MARE,68.63,35.14,49.67,0,1.5437,1.515,1.5541,1.5217
MARE,2010,1,23,MARE,55.78,43.69,50.75,0.02,1.5461,1.5167,1.5547,1.5226
MARE,2010,1,24,MARE,49.93,29.69,40.71,0,1.5474,1.5143,1.5517,1.5219
MARE,2010,1,25,MARE,49.84,29.7,38.17,0,1.5497,1.5038,1.5473,1.5167
MARE,2010,1,26,MARE,47.93,23.38,35.7,0,1.5529,1.4997,1.5457,1.5166
MARE,2010,1,27,MARE,64.99,37.23,48.44,0,1.5542,1.5028,1.5479,1.5199
MARE,2010,1,28,MARE,37.06,24.3,28.68,0.01,1.5551,1.4952,1.5412,1.5162
MARE,2010,1,29,MARE,25.1,17.98,21.92,0,1.5479,1.4979,1.5432,1.5161
MARE,2010,1,30,MARE,27.53,18.03,22,0.06,1.5476,1.4958,1.5393,1.5123
MARE,2010,1,31,MARE,27.24,22.76,25.02,0.01,1.5453,1.4896,1.5384,1.5153
MARE,2010,2,1,MARE,32.41,27.27,30.31,0.04,1.5503,1.4916,1.5395,1.5114
MARE,2010,2,2,MARE,38.88,23.37,32.63,0.42,1.5503,1.4858,1.5409,1.5137
MARE,2010,2,3,MARE,35.64,25.93,31.52,0.19,1.544,1.4758,1.5349,1.5114
MARE,2010,2,4,MARE,36.89,33.35,35.09,0.55,1.5456,1.4749,1.5399,1.5142
MARE,2010,2,5,MARE,46.62,33.84,38.16,0.33,1.544,1.4743,1.5407,1.5165
MARE,2010,2,6,MARE,36.86,32.07,34.65,0,1.5434,1.4707,1.5395,1.5143
MARE,2010,2,7,MARE,38.53,32.53,35.28,0.05,1.5417,1.4691,1.5396,1.514
MARE,2010,2,8,MARE,35.63,20.76,30.99,0.28,1.5414,1.4668,1.5376,1.5138
MARE,2010,2,9,MARE,34.33,16.84,24.17,0,1.537,1.4602,1.5345,1.5114
MARE,2010,2,10,MARE,31.07,18.25,25.36,0,1.5367,1.4591,1.5308,1.5088
MARE,2010,2,11,MARE,38.45,28.93,32.44,0,1.54,1.4591,1.5357,1.5112
MARE,2010,2,12,MARE,51.1,29.23,37.25,0,1.5407,1.4611,1.5384,1.5141
MARE,2010,2,13,MARE,58.23,25.6,41.64,0,1.5362,1.457,1.5375,1.5122
MARE,2010,2,14,MARE,42.9,23.9,31.87,0.05,1.5374,1.459,1.541,1.5154
MARE,2010,2,15,MARE,40.21,22.11,29.66,0,1.5373,1.454,1.536,1.5125
MARE,2010,2,16,MARE,38.66,20.16,28.95,0,1.5428,1.4523,1.5376,1.5138
MARE,2010,2,17,MARE,49.62,20.52,34.51,0,1.5454,1.4553,1.5391,1.513
MARE,2010,2,18,MARE,62.92,27.67,45.24,0,1.5475,1.4533,1.5386,1.5137
MARE,2010,2,19,MARE,52.88,36.28,45.57,0,1.5484,1.4562,1.5423,1.5166
MARE,2010,2,20,MARE,41.59,32.32,37.45,0.09,1.5451,1.4532,1.5381,1.5134
MARE,2010,2,21,MARE,41.43,30.33,34.57,0.86,1.5413,1.4519,1.5362,1.5132
MARE,2010,2,22,MARE,32.39,27.56,29.59,0,1.537,1.4464,1.5306,1.5085
MARE,2010,2,23,MARE,43.43,22.2,31.89,0,1.5381,1.4456,1.5357,1.5114
MARE,2010,2,24,MARE,44.52,18.43,30.56,0,1.5374,1.4483,1.5355,1.5107
MARE,2010,2,25,MARE,54.75,27.08,39.26,0.01,1.5376,1.4434,1.5352,1.5115
MARE,2010,2,26,MARE,49.46,34.93,40.21,0.01,1.537,1.4511,1.5406,1.5159
MARE,2010,2,27,MARE,55.81,28.92,41.63,0,1.5385,1.4474,1.5369,1.5139
MARE,2010,2,28,MARE,53.78,31.52,41.94,0,1.5393,1.4483,1.5397,1.5137
MARE,2010,3,1,MARE,43.5,32.12,38.19,0,1.5418,1.4493,1.5409,1.5137
MARE,2010,3,2,MARE,48.2,26.42,35.93,0,1.543,1.4452,1.5374,1.5111
MARE,2010,3,3,MARE,55.92,26.35,41.02,0,1.545,1.4461,1.5377,1.5126
MARE,2010,3,4,MARE,62.85,30.28,46.59,0,1.5447,1.4454,1.5379,1.5118
MARE,2010,3,5,MARE,70.38,41.15,55.98,0,1.5446,1.4467,1.5416,1.5139
MARE,2010,3,6,MARE,65.01,49.46,57.06,0,1.5431,1.4481,1.542,1.5164
MARE,2010,3,7,MARE,65.01,45.15,54.97,0,1.5404,1.4478,1.5377,1.5138
MARE,2010,3,8,MARE,54.7,46.69,51.13,0.84,1.5376,1.4453,1.5395,1.514
MARE,2010,3,9,MARE,64.09,43.5,54.44,0,1.5354,1.4466,1.5384,1.5157
MARE,2010,3,10,MARE,61.48,37.12,46.5,0,1.5369,1.4463,1.539,1.5148
MARE,2010,3,11,MARE,52,33.8,42.75,0,1.5296,1.4412,1.5332,1.511
MARE,2010,3,12,MARE,50.27,37.47,44.39,0,1.5288,1.444,1.5372,1.511
MARE,2010,3,13,MARE,55.2,37.23,44.9,0,1.5286,1.4457,1.5388,1.5138
MARE,2010,3,14,MARE,52.59,33.61,45.76,0,1.5318,1.4401,1.5316,1.5101
MARE,2010,3,15,MARE,57.83,45.12,49.92,0,1.5314,1.4416,1.5368,1.5125
MARE,2010,3,16,MARE,50.56,33.84,44.87,0,1.532,1.4402,1.5372,1.5121
MARE,2010,3,17,MARE,51.31,30.54,41.36,0,1.5323,1.4393,1.5342,1.5108
MARE,2010,3,18,MARE,64.33,29.86,47.81,0,1.5367,1.4402,1.535,1.5097
MARE,2010,3,19,MARE,73.74,32.57,52.21,0.16,1.542,1.4427,1.5382,1.5154
MARE,2010,3,20,MARE,32.32,28.03,29.13,0.02,1.5284,1.4363,1.5286,1.5071
MARE,2010,3,21,MARE,44.09,28.62,34.85,0.22,1.53,1.4341,1.5294,1.5088
MARE,2010,3,22,MARE,62.83,27.01,44.51,0,1.5301,1.4355,1.5324,1.5097
MARE,2010,3,23,MARE,77.81,38.86,58.9,0,1.5275,1.437,1.5346,1.5101
MARE,2010,3,24,MARE,65.35,48.38,56.81,0.01,1.5237,1.4387,1.5378,1.5129
MARE,2010,3,25,MARE,61.14,37.74,49.85,0.11,1.5169,1.4376,1.537,1.5129
MARE,2010,3,26,MARE,66.11,35.28,51.77,0,1.5123,1.4318,1.5312,1.5067
MARE,2010,3,27,MARE,59.31,44.43,50.75,0.04,1.515,1.438,1.5326,1.5121
MARE,2010,3,28,MARE,60.78,41.57,50.18,0,1.5135,1.4359,1.5332,1.5129
MARE,2010,3,29,MARE,74.25,35.02,56.41,0,1.5236,1.4363,1.5342,1.5114
MARE,2010,3,30,MARE,83.53,52.39,66.69,0,1.5265,1.4355,1.5352,1.5097
MARE,2010,3,31,MARE,89.51,62.46,74.08,0,1.5252,1.438,1.5382,1.5155
MARE,2010,4,1,MARE,82.11,62.87,70.98,0,1.5239,1.4378,1.5376,1.5135
MARE,2010,4,2,MARE,70.66,46.89,61.72,0.52,1.5197,1.4365,1.5368,1.5123
MARE,2010,4,3,MARE,73.85,36.34,57.48,0,1.5116,1.4289,1.5292,1.5082
MARE,2010,4,4,MARE,85.59,61.16,72.56,0,1.5148,1.4342,1.5356,1.5129
MARE,2010,4,5,MARE,78.66,61.05,70.89,0,1.5116,1.4321,1.5336,1.5129
MARE,2010,4,6,MARE,83.77,51.28,71.78,0.47,1.5133,1.4357,1.5358,1.514
MARE,2010,4,7,MARE,59.63,37.99,47.77,0,1.5056,1.4265,1.5274,1.5106
MARE,2010,4,8,MARE,65.28,34.53,50.11,0,1.5079,1.4278,1.5262,1.5074
MARE,2010,4,9,MARE,76.35,39.08,59.77,0,1.5154,1.4263,1.5286,1.5063
MARE,2010,4,10,MARE,78.33,46.62,63.43,0,1.5207,1.4291,1.534,1.5103
MARE,2010,4,11,MARE,79.65,52.34,65.26,0,1.5273,1.431,1.5316,1.5103
MARE,2010,4,12,MARE,79.61,55.83,67.1,0,1.5367,1.4327,1.5338,1.5135
MARE,2010,4,13,MARE,79.11,53.01,66.93,0,1.567,1.4353,1.5324,1.5112
MARE,2010,4,14,MARE,80.22,53.85,67.61,0,1.6481,1.4363,1.532,1.5108
MARE,2010,4,15,MARE,79.81,53.64,66.96,0,1.7543,1.438,1.5308,1.5112
MARE,2010,4,16,MARE,66.65,52.43,58.9,0.67,1.8036,1.4355,1.5278,1.5097
MARE,2010,4,17,MARE,56.07,49.84,52.39,0.39,1.528,1.4342,1.5256,1.5061
MARE,2010,4,18,MARE,52.9,46.49,50.2,0.52,1.5229,1.4331,1.5258,1.5054
MARE,2010,4,19,MARE,64.71,47.82,54.85,0,1.5165,1.4299,1.5256,1.5099
MARE,2010,4,20,MARE,68.95,44.27,57.71,0,1.5099,1.4276,1.5244,1.5035
MARE,2010,4,21,MARE,73.87,55.4,63.5,0,1.5067,1.4288,1.5265,1.5094
MARE,2010,4,22,MARE,79.21,60.64,68.31,0,1.5084,1.4306,1.5308,1.5091
MARE,2010,4,23,MARE,78.33,58.28,67.55,0.74,1.5069,1.4286,1.5308,1.5091
MARE,2010,4,24,MARE,66.4,55.17,60.83,0,1.5064,1.4274,1.5286,1.5084
MARE,2010,4,25,MARE,73.69,52.09,61.46,0,1.5062,1.4282,1.5294,1.5072
MARE,2010,4,26,MARE,60.62,46.07,52.53,0.01,1.5203,1.4244,1.5278,1.5103
MARE,2010,4,27,MARE,66.27,43.96,53.31,0,1.522,1.4284,1.5264,1.5072
MARE,2010,4,28,MARE,77.18,43.68,62.37,0,1.528,1.4257,1.5252,1.5055
MARE,2010,4,29,MARE,81.82,65.44,72.97,0,1.5625,1.4357,1.533,1.5116
MARE,2010,4,30,MARE,79.34,54.77,66.6,0.1,1.6862,1.4374,1.535,1.5121
MARE,2010,5,1,MARE,69.62,53.04,60.01,0.03,1.8134,1.4357,1.5322,1.5078
MARE,2010,5,2,MARE,78.67,49.14,63.3,0,1.9313,1.434,1.5308,1.5097
MARE,2010,5,3,MARE,76.01,47.1,63.5,0,2.1101,1.4365,1.5312,1.5118
MARE,2010,5,4,MARE,83.25,45.85,66.94,0,2.2988,1.4361,1.5286,1.5078
MARE,2010,5,5,MARE,80.67,54.32,68.38,0,2.5253,1.441,1.5324,1.5106
MARE,2010,5,6,MARE,88.74,56.73,73.01,0,2.7954,1.4419,1.532,1.5084
MARE,2010,5,7,MARE,76.78,46.62,64.49,0,3.0895,1.4504,1.534,1.5133
MARE,2010,5,8,MARE,65.23,41.82,54.75,0,3.2416,1.4478,1.5292,1.504
MARE,2010,5,9,MARE,61.23,52.16,56.08,0.02,3.3102,1.4525,1.533,1.5078
MARE,2010,5,10,MARE,80.28,51.26,62.15,0.23,3.3051,1.4589,1.5368,1.5106
MARE,2010,5,11,MARE,80.56,46.44,65.47,0,3.2588,1.4623,1.5338,1.5072
MARE,2010,5,12,MARE,80.42,62.6,74.21,0,3.2207,1.4709,1.5414,1.5095
MARE,2010,5,13,MARE,62.28,49.75,55.62,0.6,3.1592,1.4751,1.535,1.5072
MARE,2010,5,14,MARE,60.69,53.15,57.08,1.1,1.8931,1.4679,1.5288,1.5048
MARE,2010,5,15,MARE,67.77,56.34,61.41,0.01,1.5312,1.4681,1.5298,1.5069
MARE,2010,5,16,MARE,73.15,55.17,64.57,0.12,1.5246,1.47,1.5298,1.5072
MARE,2010,5,17,MARE,73.98,53.62,62.12,0.01,1.526,1.4684,1.5295,1.508
MARE,2010,5,18,MARE,72.59,52,61.83,0,1.5337,1.4664,1.5268,1.5052
MARE,2010,5,19,MARE,73.31,52.57,61.83,3,1.528,1.4647,1.5244,1.5035
MARE,2010,5,20,MARE,73.54,52.9,63.05,0.01,1.512,1.4602,1.5218,1.5055
MARE,2010,5,21,MARE,80.37,52.75,68.41,0,1.503,1.4549,1.5211,1.5054
MARE,2010,5,22,MARE,82.27,69.49,76.18,0,1.512,1.4538,1.5258,1.5086
MARE,2010,5,23,MARE,84.76,73.36,78.07,0,1.5431,1.4557,1.5248,1.5071
MARE,2010,5,24,MARE,85.14,71.53,76.86,0,1.6323,1.4517,1.5238,1.5089
MARE,2010,5,25,MARE,83.68,64.17,73.85,0.01,1.778,1.4525,1.522,1.508
MARE,2010,5,26,MARE,85.86,64.4,75.16,0,1.9657,1.454,1.523,1.5052
MARE,2010,5,27,MARE,86.56,62.96,75.44,0,2.1651,1.454,1.5209,1.5074
MARE,2010,5,28,MARE,87.69,66.45,76.72,0,2.3974,1.4589,1.5226,1.5048
MARE,2010,5,29,MARE,88.23,63.82,76.71,0,2.7152,1.4611,1.5211,1.5048
MARE,2010,5,30,MARE,89.04,63.28,76.08,1.51,2.8994,1.4792,1.5244,1.5072
MARE,2010,5,31,MARE,84.54,63.54,73.38,0.2,1.5135,1.4837,1.5203,1.502
MARE,2010,6,1,MARE,90.99,67.82,79.47,0,1.5224,1.4796,1.5216,1.5052
MARE,2010,6,2,MARE,88.81,70.88,80.04,0,1.6003,1.4777,1.5222,1.5063
MARE,2010,6,3,MARE,87.28,64.09,75.42,0.65,1.5606,1.4743,1.5179,1.5048
MARE,2010,6,4,MARE,88.61,66.25,77.89,0,1.5416,1.4709,1.5185,1.505
MARE,2010,6,5,MARE,91.09,69.24,80.24,0,1.6487,1.469,1.5195,1.5059
MARE,2010,6,6,MARE,84.51,70.72,77.52,0,1.8441,1.467,1.5185,1.5065
MARE,2010,6,7,MARE,80.24,65.34,73.31,1.01,1.6417,1.4626,1.5149,1.5023
MARE,2010,6,8,MARE,89.82,72.77,81.28,0,1.5143,1.4568,1.5185,1.505
MARE,2010,6,9,MARE,84.11,66.97,75.78,0.07,1.5416,1.4547,1.5157,1.5031
MARE,2010,6,10,MARE,85.41,70.52,76.85,0,1.6088,1.457,1.5153,1.501
MARE,2010,6,11,MARE,88.02,74.86,80.91,0,1.7202,1.4553,1.5181,1.5063
MARE,2010,6,12,MARE,88.47,76.71,81.02,0,1.8784,1.4568,1.5181,1.5046
MARE,2010,6,13,MARE,89.83,67.66,80.97,0.11,2.0303,1.4581,1.5193,1.5063
MARE,2010,6,14,MARE,72.77,65.14,67.57,3.58,1.6295,1.45,1.5139,1.5001
MARE,2010,6,15,MARE,85.26,63.79,74.1,0.14,1.506,1.4416,1.5105,1.5018
MARE,2010,6,16,MARE,88.32,69.24,77.56,0.04,1.4998,1.4376,1.5127,1.5027
MARE,2010,6,17,MARE,89.83,72.95,81.02,0,1.5035,1.4346,1.5155,1.5029
MARE,2010,6,18,MARE,91.2,75.58,82.5,0,1.545,1.4367,1.5165,1.502
MARE,2010,6,19,MARE,91.81,74.91,82.98,0,1.656,1.438,1.5157,1.505
MARE,2010,6,20,MARE,90.93,73.56,82.18,0,1.8381,1.4393,1.5147,1.5039
MARE,2010,6,21,MARE,91.09,71.8,81.64,0,2.0693,1.4429,1.5137,1.5046
MARE,2010,6,22,MARE,91.85,71.42,82.28,0,2.3052,1.4468,1.5147,1.5031
MARE,2010,6,23,MARE,93.61,71.19,83.25,0.09,2.5688,1.4775,1.5195,1.5042
MARE,2010,6,24,MARE,90.82,71.28,80.47,0,2.8141,1.5664,1.5187,1.5029
MARE,2010,6,25,MARE,90.34,70.48,81.01,0,2.9792,1.6641,1.5224,1.502
MARE,2010,6,26,MARE,93.38,71.62,82.38,0,3.117,1.8168,1.5234,1.5044
MARE,2010,6,27,MARE,91.06,74.68,80.51,0.01,3.2094,1.9418,1.5254,1.5063
MARE,2010,6,28,MARE,86.59,70.16,76.82,0,3.2512,2.0276,1.523,1.5018
MARE,2010,6,29,MARE,87.8,67.06,77.86,0,3.2996,2.1363,1.5238,1.5046
MARE,2010,6,30,MARE,86.74,64.29,76.99,0,3.3459,2.2731,1.5262,1.5031
MARE,2010,7,1,MARE,87.26,67.57,77.22,0,3.3821,2.4332,1.5262,1.505
MARE,2010,7,2,MARE,86.68,69.67,76.93,0,3.399,2.5717,1.5312,1.5054
MARE,2010,7,3,MARE,75.83,71.73,73.9,0.96,3.3079,2.5958,1.5282,1.5033
MARE,2010,7,4,MARE,84.27,71.31,75.44,0.32,2.6994,2.571,1.5334,1.5057
MARE,2010,7,5,MARE,86.4,71.04,77.57,0.07,1.8985,2.5548,1.536,1.5076
MARE,2010,7,6,MARE,90.12,68.94,74.92,0.72,1.5992,2.5392,1.5372,1.5071
MARE,2010,7,7,MARE,86.45,68.16,75.62,0,1.5118,2.4829,1.5356,1.5082
MARE,2010,7,8,MARE,85.68,69.96,76.13,0,1.518,2.4106,1.5366,1.5086
MARE,2010,7,9,MARE,84.85,69.37,75.88,0.01,1.5363,2.3481,1.5394,1.5078
MARE,2010,7,10,MARE,87.69,67.95,77.93,0,1.5841,2.3059,1.5431,1.5088
MARE,2010,7,11,MARE,92.21,72.37,80.58,0,1.6643,2.2807,1.5465,1.5118
MARE,2010,7,12,MARE,86.09,71.29,79.19,0.01,1.7748,2.2696,1.5487,1.5099
MARE,2010,7,13,MARE,94.26,72.91,83.67,0,1.8789,2.2705,1.553,1.5131
MARE,2010,7,14,MARE,92.01,74.43,83.61,0,1.9588,2.2807,1.5555,1.5131
MARE,2010,7,15,MARE,92.86,75.54,83.13,0.03,2.0299,2.2982,1.5571,1.5131
MARE,2010,7,16,MARE,95.25,74.21,84.48,0,2.1056,2.3349,1.5571,1.5135
MARE,2010,7,17,MARE,97.14,72.41,85.65,0,2.2022,2.3976,1.5603,1.5144
MARE,2010,7,18,MARE,98.29,73.38,85.37,0,2.328,2.471,1.5625,1.5148
MARE,2010,7,19,MARE,95.43,73.17,84.78,0,2.4985,2.5373,1.5648,1.5146
MARE,2010,7,20,MARE,94.68,76.62,85.04,0,2.7043,2.6039,1.5686,1.5146
MARE,2010,7,21,MARE,93.54,74.37,83.57,0,2.8792,2.6826,1.5738,1.5152
MARE,2010,7,22,MARE,93.07,73.26,83.68,0,3.0165,2.7775,1.5818,1.515
MARE,2010,7,23,MARE,92.39,76.57,83.99,0,3.1189,2.8869,1.6174,1.5165
MARE,2010,7,24,MARE,97.3,69.42,82.67,0,3.1972,2.9861,1.7338,1.5193
MARE,2010,7,25,MARE,94.51,68.54,76.76,0.65,3.2674,3.081,1.8159,1.5191
MARE,2010,7,26,MARE,92.59,67.19,80.03,0,3.0999,3.1136,1.8499,1.5206
MARE,2010,7,27,MARE,88.77,68.04,78.83,0,2.9502,3.0902,1.8818,1.5223
MARE,2010,7,28,MARE,90.66,70.65,79.86,0,2.8803,3.0791,1.9079,1.524
MARE,2010,7,29,MARE,92.3,71.46,81.42,0,2.8683,3.0742,1.9383,1.5301
MARE,2010,7,30,MARE,95.9,71.01,83.33,0,2.9357,3.0998,1.9751,1.5399
MARE,2010,7,31,MARE,98.55,72.84,86.15,0,3.0763,3.1542,2.0159,1.5495
MARE,2010,8,1,MARE,100.81,75.9,86.81,0.01,3.2049,3.1938,2.0647,1.5604
MARE,2010,8,2,MARE,103.08,74.19,88.72,0,3.2975,3.2388,2.1168,1.5851
MARE,2010,8,3,MARE,101.75,76.6,88.23,0,3.3847,3.3065,2.1807,1.6449
MARE,2010,8,4,MARE,102.25,72.68,86.69,0,3.4419,3.3606,2.2431,1.7111
MARE,2010,8,5,MARE,90.88,74.5,80.66,0,3.4758,3.3884,2.292,1.7769
MARE,2010,8,6,MARE,93.43,69.22,81.08,0,3.4992,3.4101,2.331,1.8446
MARE,2010,8,7,MARE,97.47,73.35,84.22,0,3.5182,3.4336,2.3732,1.9264
MARE,2010,8,8,MARE,102.29,74.7,87.87,0,3.5368,3.4553,2.4278,2.0177
MARE,2010,8,9,MARE,99.91,74.8,87.69,0,3.5545,3.4747,2.4982,2.1022
MARE,2010,8,10,MARE,101.3,73.54,86.84,0,3.5754,3.4961,2.5743,2.1723
MARE,2010,8,11,MARE,102.52,73.11,88.39,0,3.5935,3.5212,2.6609,2.2428
MARE,2010,8,12,MARE,102.65,74.35,88.9,0,3.6084,3.5417,2.7529,2.3237
MARE,2010,8,13,MARE,104.9,80.4,91.98,0,3.6238,3.5601,2.838,2.4144
MARE,2010,8,14,MARE,104.14,74.37,89.33,0,3.6381,3.5769,2.9236,2.5277
MARE,2010,8,15,MARE,87.51,70.38,77.27,0.26,3.617,3.5818,2.9559,2.57
MARE,2010,8,16,MARE,90.68,68.49,78.17,0.1,3.5865,3.5788,2.9503,2.5538
MARE,2010,8,17,MARE,87.67,70.41,76.97,0.88,2.6943,3.3323,2.9557,2.5472
MARE,2010,8,18,MARE,86.36,67.19,75.68,0,2.2284,2.8982,2.9489,2.543
MARE,2010,8,19,MARE,94.59,63.68,80.33,0,2.2197,2.8095,2.9453,2.5673
MARE,2010,8,20,MARE,99.7,76.8,87.5,0,2.2493,2.798,2.9561,2.6098
MARE,2010,8,21,MARE,97.54,73.13,85.19,0,2.3662,2.8165,2.9639,2.658
MARE,2010,8,22,MARE,95.14,69.06,81.4,0,2.6053,2.8794,2.967,2.6916
MARE,2010,8,23,MARE,99.01,70.83,84.5,0,2.9361,2.9803,2.9814,2.7321
MARE,2010,8,24,MARE,80.06,66.9,73.75,0.7,3.1089,3.0831,2.9806,2.7197
MARE,2010,8,25,MARE,82.69,60.06,70.43,0,2.9041,3.1258,2.9766,2.6984
MARE,2010,8,26,MARE,84.36,55.4,70.2,0,2.8257,3.1612,2.9879,2.7137
MARE,2010,8,27,MARE,89.91,56.17,73.62,0,2.8295,3.1909,2.9983,2.7338
MARE,2010,8,28,MARE,91.8,60.03,76.06,0,2.9178,3.2071,3.01,2.7633
MARE,2010,8,29,MARE,94.01,64.38,79.93,0,3.0846,3.2318,3.024,2.7908
MARE,2010,8,30,MARE,92.71,71.6,81.77,0,3.2706,3.2623,3.0349,2.8208
MARE,2010,8,31,MARE,98.78,74.57,83.26,0.01,3.3947,3.318,3.0494,2.8535
MARE,2010,9,1,MARE,91.09,73.62,80.7,0.04,3.4636,3.367,3.0606,2.8792
MARE,2010,9,2,MARE,96.13,63,77.3,0,3.5097,3.418,3.0803,2.9134
MARE,2010,9,3,MARE,82.8,54.73,68.87,0,3.5607,3.4756,3.1062,2.9562
